vendor_id,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd,dropoff_longitude,dropoff_latitude,fare_amount,trip_time,year,month,day,day_of_week,is_weekend,hour,h_distance
1,1,2.3,-73.963,40.769,1,0,-73.993,40.758,13.0,1083,2016,4,19,3,0,20,2.780675825154086
1,1,2.3,-73.961,40.769,1,0,-73.986,40.747,12.5,1035,2016,1,19,3,0,8,3.222986321960485
1,1,2.3,-73.955,40.77,1,0,-73.979,40.753,11.0,879,2016,6,8,4,0,7,2.8018376552787294
1,1,2.3,-73.949,40.773,1,0,-73.975,40.755,11.0,721,2016,1,19,3,0,6,2.934058728393158
1,1,2.3,-73.946,40.78,1,0,-73.961,40.758,9.0,555,2016,1,18,2,0,15,2.757773728612851
1,1,2.4,-74.01,40.719,1,0,-73.983,40.731,10.5,689,2016,3,22,3,0,23,2.583803214597649
1,1,2.4,-74.007,40.719,1,0,-73.986,40.739,14.0,1179,2016,4,19,3,0,21,2.8202276923675504
1,1,2.4,-74.007,40.749,1,0,-73.978,40.761,10.5,682,2016,4,4,2,0,7,2.761822260871798
1,1,2.4,-74.004,40.733,1,0,-73.985,40.754,11.5,829,2016,6,24,6,0,19,2.8556702207296865
1,1,2.4,-73.99,40.772,1,0,-73.961,40.759,18.0,1757,2016,1,19,3,0,9,2.829858185439036
1,1,2.4,-73.989,40.746,1,0,-73.992,40.768,10.0,606,2016,3,23,4,0,2,2.4802801596440296
1,1,2.4,-73.989,40.753,1,0,-73.973,40.781,13.0,1092,2016,4,6,4,0,11,3.371235184983248
1,1,2.4,-73.988,40.758,1,0,-73.96,40.761,16.5,1612,2016,3,22,3,0,17,2.3358259655306366
1,1,2.4,-73.987,40.755,1,0,-73.969,40.786,10.0,514,2016,6,8,4,0,0,3.72305097978733
1,1,2.4,-73.984,40.726,1,0,-73.996,40.749,16.0,1536,2016,4,21,5,0,20,2.7831050440228338
1,1,2.4,-73.983,40.731,1,0,-73.991,40.756,10.5,623,2016,4,7,5,0,1,2.806387250349416
1,1,2.4,-73.978,40.783,1,0,-73.987,40.756,12.0,957,2016,4,22,6,0,7,3.1141934414001975
1,1,2.4,-73.973,40.756,1,0,-73.957,40.783,13.0,1068,2016,4,21,5,0,18,3.3642955980393983
1,1,2.4,-73.971,40.761,1,0,-73.991,40.735,15.5,1339,2016,4,6,4,0,20,3.356702165573515
1,1,2.4,-73.968,40.763,1,0,-73.953,40.789,9.0,414,2016,3,23,4,0,5,3.148551137556095
1,1,2.4,-73.967,40.756,1,0,-73.995,40.739,16.5,1606,2016,6,8,4,0,19,3.0198171728937693
1,1,2.4,-73.963,40.775,1,0,-73.941,40.805,8.5,332,2016,3,21,2,0,23,3.7642678689730396
1,1,2.4,-73.96,40.77,1,0,-73.987,40.75,22.5,2264,2016,6,9,5,0,14,3.2288524343735556
1,1,2.4,-73.953,40.772,1,0,-73.973,40.756,14.0,1126,2016,4,20,4,0,18,2.469236854643755
1,1,2.5,-74.008,40.739,1,0,-73.983,40.766,13.0,998,2016,4,7,5,0,8,3.7287298224524346
1,1,2.5,-73.992,40.75,1,0,-73.981,40.781,11.5,876,2016,3,21,2,0,7,3.5464365946917082
1,1,2.5,-73.99,40.757,1,0,-73.958,40.765,13.5,1119,2016,3,23,4,0,9,2.877874213287017
1,1,2.5,-73.99,40.762,1,0,-73.99,40.736,12.0,924,2016,4,6,4,0,19,2.9580349530123557
1,1,2.5,-73.989,40.719,1,0,-73.943,40.707,10.0,431,2016,6,24,6,0,2,4.060828904748111
1,1,2.5,-73.986,40.763,1,0,-73.955,40.773,11.0,681,2016,4,7,5,0,6,2.867997627583774
1,1,2.5,-73.982,40.764,1,0,-73.955,40.778,12.5,957,2016,3,22,3,0,21,2.822870716131639
1,1,2.5,-73.981,40.733,1,0,-73.983,40.76,11.0,700,2016,4,22,6,0,6,3.0574114213496255
1,1,2.5,-73.98,40.784,1,0,-73.971,40.758,12.5,979,2016,3,21,2,0,8,2.9081171878859107
1,1,2.5,-73.974,40.764,1,0,-73.991,40.733,9.5,520,2016,1,18,2,0,22,3.7349725135679983
1,1,2.5,-73.972,40.75,1,0,-73.997,40.726,16.0,1438,2016,6,24,6,0,15,3.4829627963401855
1,1,2.5,-73.97,40.759,1,0,-73.971,40.786,12.5,909,2016,1,18,2,0,15,2.978099248897606
1,1,2.5,-73.962,40.759,1,0,-73.953,40.788,11.0,802,2016,3,22,3,0,10,3.3066150828004526
1,1,2.5,-73.959,40.784,1,0,-73.979,40.752,19.0,1890,2016,6,8,4,0,18,3.9160616652959104
1,1,2.5,-73.946,40.778,1,0,-73.939,40.805,10.5,693,2016,6,9,5,0,8,3.0630142537194915
1,1,2.6,-74.016,40.715,1,0,-74.005,40.748,15.0,1353,2016,6,24,6,0,14,3.7766710308248634
1,1,2.6,-74.006,40.718,1,0,-73.985,40.748,21.5,2176,2016,6,24,6,0,15,3.6970332380402477
1,1,2.6,-74.004,40.748,1,0,-74.002,40.722,11.5,769,2016,4,6,4,0,17,2.9599569895577567
1,1,2.6,-74.003,40.74,1,0,-74.0,40.762,14.0,1097,2016,6,24,6,0,20,2.5323931901650854
1,1,2.6,-74.001,40.727,1,0,-73.98,40.761,13.0,1108,2016,1,15,6,0,9,4.09324048562352
1,1,2.6,-73.996,40.753,1,0,-74.002,40.725,16.5,1604,2016,6,24,6,0,11,3.220190737375012
1,1,2.6,-73.993,40.751,1,0,-74.0,40.725,14.0,1174,2016,6,24,6,0,18,2.957953632410317
1,1,2.6,-73.991,40.751,1,0,-74.009,40.715,10.5,629,2016,4,20,4,0,6,4.274653793957359
1,1,2.6,-73.991,40.756,1,0,-73.959,40.764,14.0,1091,2016,6,9,5,0,6,2.8358680252871196
1,1,2.6,-73.984,40.768,1,0,-73.951,40.774,11.0,747,2016,6,23,5,0,18,2.7930680704002135
1,1,2.6,-73.983,40.723,1,0,-73.988,40.75,11.5,833,2016,6,9,5,0,6,3.0779444987104507
1,1,2.6,-73.983,40.751,1,0,-74.002,40.717,14.5,1289,2016,6,8,4,0,10,4.008175168251441
1,1,2.6,-73.982,40.776,1,0,-73.957,40.802,12.0,771,2016,1,27,4,0,21,3.535005289198014
1,1,2.6,-73.98,40.745,1,0,-74.006,40.715,11.0,689,2016,4,22,6,0,7,3.9637405503571683
1,1,2.6,-73.978,40.753,1,0,-73.952,40.782,12.0,800,2016,6,7,3,0,22,3.9640098288639747
1,1,2.6,-73.974,40.791,1,0,-73.976,40.759,14.0,1146,2016,4,20,4,0,8,3.5277240502841845
1,1,2.6,-73.971,40.794,1,0,-73.984,40.762,11.0,681,2016,1,18,2,0,2,3.70253970158456
1,1,2.6,-73.97,40.759,1,0,-73.989,40.727,14.0,1115,2016,6,23,5,0,22,3.9687792441571914
1,1,2.6,-73.968,40.756,1,0,-73.977,40.723,13.0,1024,2016,4,21,5,0,21,3.6718688033453932
1,1,2.6,-73.956,40.774,1,0,-73.959,40.801,10.5,566,2016,6,8,4,0,23,3.0704812204927294
1,1,2.7,-74.006,40.749,1,0,-73.975,40.764,16.5,1513,2016,6,9,5,0,8,3.1232014555697787
1,1,2.7,-74.006,40.751,1,0,-74.011,40.715,12.0,746,2016,3,21,2,0,10,4.083536715284105
1,1,2.7,-74.004,40.74,1,0,-73.981,40.771,11.0,740,2016,4,6,4,0,21,3.884417236859146
1,1,2.7,-73.994,40.743,1,0,-73.966,40.771,14.5,1339,2016,6,23,5,0,16,3.893229811205399
1,1,2.7,-73.992,40.755,1,0,-73.958,40.769,20.5,2061,2016,6,9,5,0,12,3.211575565106511
1,1,2.7,-73.984,40.78,1,0,-73.947,40.78,12.5,887,2016,1,27,4,0,21,3.148289525119712
1,1,2.7,-73.982,40.759,1,0,-73.953,40.778,10.5,602,2016,4,20,4,0,20,3.172768094321999
1,1,2.7,-73.98,40.755,1,0,-74.003,40.724,13.0,1103,2016,1,27,4,0,20,3.964143116944647
1,1,2.7,-73.978,40.752,1,0,-73.95,40.775,11.5,796,2016,3,22,3,0,20,3.5151635534421404
1,1,2.7,-73.975,40.756,1,0,-73.95,40.78,11.0,692,2016,4,6,4,0,21,3.45301667435028
1,1,2.7,-73.969,40.792,1,0,-73.968,40.763,12.5,917,2016,3,22,3,0,7,3.2370699303026123
1,1,2.7,-73.96,40.78,1,0,-73.989,40.76,20.5,1968,2016,6,24,6,0,19,3.288887589837542
1,1,2.7,-73.941,40.751,1,0,-73.982,40.758,10.5,533,2016,3,23,4,0,2,3.5624387904776462
1,1,2.8,-74.002,40.745,1,0,-73.986,40.779,10.5,621,2016,4,20,4,0,21,3.969619373278995
1,1,2.8,-73.999,40.755,1,0,-73.987,40.73,11.5,795,2016,6,24,6,0,1,2.9425281117807747
1,1,2.8,-73.99,40.747,1,0,-73.964,40.774,14.5,1225,2016,4,22,6,0,7,3.709230755678451
1,1,2.8,-73.99,40.756,1,0,-73.959,40.774,12.5,873,2016,4,20,4,0,7,3.3227429167360554
1,1,2.8,-73.979,40.782,1,0,-73.946,40.786,13.0,960,2016,4,7,5,0,12,2.791758661924726
1,1,2.8,-73.977,40.743,1,0,-74.011,40.73,12.0,848,2016,6,24,6,0,20,3.2570527258099307
1,1,2.8,-73.975,40.742,1,0,-73.961,40.776,14.5,1244,2016,4,20,4,0,18,3.9850781009578333
1,1,2.8,-73.972,40.757,1,0,-73.985,40.724,11.0,739,2016,3,21,2,0,20,3.831900140113943
1,1,2.8,-73.96,40.771,1,0,-73.97,40.8,12.5,898,2016,4,6,4,0,12,3.3029110975639107
1,1,2.8,-73.954,40.779,1,0,-73.988,40.769,12.0,815,2016,1,18,2,0,11,3.05916705770897
1,1,2.9,-73.992,40.75,1,0,-73.959,40.766,19.0,1805,2016,4,4,2,0,10,3.257892889318976
1,1,2.9,-73.984,40.695,1,0,-74.009,40.715,11.0,559,2016,3,23,4,0,5,3.17179777545713
1,1,2.9,-73.984,40.762,1,0,-73.972,40.794,10.5,581,2016,4,20,4,0,2,3.6952677629931765
1,1,2.9,-73.983,40.757,1,0,-73.949,40.775,11.5,781,2016,3,21,2,0,22,3.463802005339309
1,1,2.9,-73.974,40.765,1,0,-74.005,40.742,13.5,994,2016,1,18,2,0,16,3.625890577354312
1,1,2.9,-73.971,40.759,1,0,-74.0,40.735,20.0,1970,2016,4,20,4,0,19,3.66344483265776
1,1,2.9,-73.969,40.759,1,0,-73.922,40.755,13.0,818,2016,1,19,3,0,11,3.93162471440589
1,1,2.9,-73.968,40.763,1,0,-73.972,40.794,12.0,743,2016,6,25,7,1,7,3.4404475171063233
1,1,2.9,-73.963,40.778,1,0,-73.995,40.755,12.5,899,2016,3,21,2,0,11,3.6787732266789477
1,1,2.9,-73.962,40.805,1,0,-73.985,40.769,14.5,1233,2016,4,20,4,0,13,4.438441892015354
1,1,3.0,-74.01,40.712,1,0,-73.969,40.694,12.0,764,2016,6,11,7,1,23,4.029667963040853
1,1,3.0,-73.995,40.755,1,0,-73.998,40.73,17.0,1467,2016,6,24,6,0,16,2.785564825714051
1,1,3.0,-73.987,40.72,1,0,-73.991,40.74,14.0,980,2016,6,25,7,1,0,2.26064495260113
1,1,3.0,-73.983,40.739,1,0,-73.957,40.77,15.5,1312,2016,4,20,4,0,17,4.183800661409139
1,1,3.0,-73.982,40.759,1,0,-73.947,40.773,12.0,767,2016,3,22,3,0,2,3.348702947967587
1,1,3.0,-73.973,40.748,1,0,-73.988,40.721,12.5,748,2016,6,12,1,1,0,3.2672524878094276
1,1,3.0,-73.973,40.759,1,0,-74.007,40.741,15.5,1359,2016,6,23,5,0,19,3.539426078567005
1,1,3.0,-73.972,40.761,1,0,-74.004,40.733,17.0,1470,2016,4,20,4,0,22,4.095562616179046
1,1,3.0,-73.952,40.767,1,0,-73.993,40.761,24.5,2493,2016,4,21,5,0,18,3.513351236969032
1,1,3.0,-73.946,40.778,1,0,-73.972,40.752,13.5,1028,2016,4,20,4,0,10,3.597536680698581
1,1,3.1,-74.009,40.705,1,0,-73.997,40.743,12.0,774,2016,3,22,3,0,22,4.323807334883272
1,1,3.1,-73.989,40.758,1,0,-73.956,40.782,13.0,869,2016,6,23,5,0,20,3.822195992120169
1,1,3.1,-73.983,40.721,1,0,-73.975,40.751,11.0,463,2016,4,20,4,0,19,3.400997331863962
1,1,3.1,-73.979,40.782,1,0,-73.95,40.822,11.0,583,2016,4,21,5,0,7,4.978541958971375
1,1,3.1,-73.97,40.763,1,0,-74.002,40.734,14.5,1122,2016,3,22,3,0,20,4.227561809327438
1,1,3.1,-73.956,40.776,1,0,-73.986,40.764,12.5,768,2016,6,12,1,1,1,2.879610603664168
1,1,3.1,-73.952,40.766,1,0,-73.977,40.74,12.0,686,2016,6,8,4,0,9,3.644114151432705
1,1,3.2,-74.01,40.721,1,0,-73.999,40.761,13.0,766,2016,3,21,2,0,21,4.551972957719766
1,1,3.2,-73.999,40.724,1,1,-73.977,40.684,15.0,1050,2016,1,19,3,0,14,4.79099093051658
1,1,3.2,-73.994,40.766,1,0,-73.999,40.734,13.0,978,2016,4,6,4,0,23,3.6151256671189613
1,1,3.2,-73.989,40.778,1,0,-73.993,40.746,15.0,1240,2016,4,6,4,0,11,3.597524584838732
1,1,3.2,-73.982,40.731,1,0,-73.956,40.764,12.5,670,2016,1,15,6,0,8,4.235654043896578
1,1,3.2,-73.979,40.761,1,0,-73.972,40.8,17.0,1368,2016,1,27,4,0,21,4.276429342185592
1,1,3.2,-73.972,40.766,1,0,-73.944,40.745,13.5,999,2016,3,23,4,0,1,3.2831185753077157
1,1,3.2,-73.968,40.802,1,0,-73.981,40.76,19.5,1727,2016,6,9,5,0,7,4.808218068878728
1,1,3.2,-73.955,40.765,1,0,-73.995,40.751,21.0,1978,2016,6,24,6,0,14,3.7047200238465945
1,1,3.3,-74.008,40.723,1,0,-73.975,40.751,20.5,1924,2016,4,4,2,0,10,4.1857219274668065
1,1,3.3,-73.996,40.716,1,0,-73.963,40.719,15.5,1196,2016,6,8,4,0,14,2.8399156755717345
1,1,3.3,-73.994,40.727,1,0,-73.967,40.764,16.5,1253,2016,4,5,3,0,22,4.701576395900052
1,1,3.3,-73.993,40.759,1,0,-73.987,40.73,14.5,1151,2016,6,25,7,1,0,3.317511359977034
1,1,3.3,-73.991,40.756,1,0,-74.01,40.721,12.5,741,2016,6,24,6,0,5,4.268737939198968
1,1,3.3,-73.987,40.762,1,0,-73.95,40.789,17.5,1651,2016,6,8,4,0,15,4.269489655084464
1,1,3.3,-73.979,40.728,1,0,-74.007,40.707,12.5,729,2016,4,21,5,0,22,3.303312221773811
1,1,3.3,-73.978,40.734,1,0,-74.004,40.71,14.0,965,2016,6,9,5,0,9,3.498948644338237
1,1,3.3,-73.974,40.763,1,0,-73.995,40.723,17.0,1501,2016,6,23,5,0,13,4.765591832229972
1,1,3.3,-73.949,40.711,1,0,-73.999,40.728,11.5,501,2016,3,23,4,0,1,4.61499100127888
1,1,3.4,-74.016,40.711,1,0,-73.992,40.742,13.0,680,2016,4,6,4,0,6,4.024340570951032
1,1,3.4,-74.009,40.717,1,0,-73.986,40.76,17.5,1503,2016,6,9,5,0,8,5.159056686541592
1,1,3.4,-73.991,40.75,1,0,-73.956,40.779,12.5,720,2016,4,4,2,0,0,4.3587165876796155
1,1,3.4,-73.985,40.724,1,0,-73.98,40.761,12.0,714,2016,3,23,4,0,6,4.185224249474908
1,1,3.4,-73.973,40.744,1,0,-73.936,40.756,12.0,551,2016,6,8,4,0,2,3.368115583606935
1,1,3.4,-73.968,40.763,1,0,-74.001,40.727,16.5,1434,2016,1,27,4,0,19,4.81682704034888
1,1,3.5,-74.017,40.708,1,0,-73.994,40.742,15.0,1174,2016,4,21,5,0,12,4.262352993794492
1,1,3.5,-74.009,40.717,1,0,-73.982,40.756,14.5,1071,2016,3,21,2,0,19,4.903099601156165
1,1,3.5,-73.996,40.726,1,0,-73.999,40.694,14.5,1181,2016,1,18,2,0,17,3.563734116436571
1,1,3.5,-73.97,40.768,1,0,-73.992,40.727,20.0,1738,2016,4,6,4,0,16,4.931605502506252
1,1,3.5,-73.956,40.787,1,0,-73.992,40.749,12.5,659,2016,4,4,2,0,5,5.182210200477563
1,1,3.5,-73.946,40.801,1,0,-73.98,40.763,11.5,555,2016,3,23,4,0,6,5.116272791806263
1,1,3.6,-73.988,40.77,1,0,-73.949,40.805,13.0,785,2016,6,24,6,0,3,5.031508637771398
1,1,3.6,-73.986,40.74,1,0,-74.014,40.715,14.5,837,2016,4,6,4,0,7,3.6576461446481994
1,1,3.6,-73.983,40.769,1,0,-73.947,40.806,13.5,739,2016,3,21,2,0,22,5.107612373534567
1,1,3.6,-73.968,40.801,1,0,-73.984,40.755,18.0,1510,2016,1,15,6,0,19,5.330531600002174
1,1,3.6,-73.967,40.768,1,0,-74.0,40.725,18.5,1643,2016,3,21,2,0,13,5.475650013048981
1,1,3.6,-73.957,40.672,1,0,-73.95,40.714,12.5,596,2016,1,19,3,0,0,4.6811818026063055
1,1,3.6,-73.949,40.776,1,0,-73.981,40.751,23.5,2073,2016,6,9,5,0,11,3.847018412260858
1,1,3.6,-73.939,40.75,1,0,-73.951,40.708,13.5,825,2016,6,9,5,0,0,4.741949951150491
1,1,3.7,-74.004,40.749,1,0,-73.962,40.768,15.0,1166,2016,4,20,4,0,19,4.056812731842412
1,1,3.7,-74.001,40.758,1,0,-73.974,40.795,19.0,1373,2016,1,19,3,0,10,4.714722749996593
1,1,3.7,-73.995,40.75,1,0,-74.01,40.711,16.0,1231,2016,4,20,4,0,17,4.5296501306665595
1,1,3.7,-73.994,40.761,1,0,-73.953,40.789,12.5,664,2016,4,7,5,0,6,4.591239330009559
1,1,3.7,-73.987,40.745,1,0,-74.012,40.716,15.0,964,2016,1,18,2,0,13,3.8797007489002424
1,1,3.7,-73.972,40.759,1,0,-73.94,40.807,12.0,591,2016,1,17,1,1,23,5.948682350777906
1,1,3.7,-73.951,40.77,1,0,-73.998,40.761,13.5,793,2016,4,22,6,0,3,4.114344223879723
1,1,3.7,-73.93,40.756,1,0,-73.982,40.743,14.5,886,2016,4,4,2,0,5,4.632908410631423
1,1,3.8,-73.992,40.738,1,0,-73.979,40.783,13.5,755,2016,6,9,5,0,3,5.184413481485828
1,1,3.8,-73.974,40.757,1,0,-74.01,40.72,16.5,1308,2016,1,19,3,0,18,5.02242270773308
1,1,3.8,-73.971,40.744,1,0,-73.954,40.786,14.5,1085,2016,4,21,5,0,17,4.955829576233303
1,1,3.8,-73.957,40.778,1,0,-73.955,40.746,13.0,601,2016,1,18,2,0,4,3.586879292559792
1,1,3.8,-73.927,40.866,1,0,-73.942,40.834,12.0,418,2016,3,13,1,1,23,3.7641291579765643
1,1,3.8,-73.79,40.645,1,0,-73.795,40.668,13.5,753,2016,6,8,4,0,0,2.527558549505843
1,1,3.9,-73.989,40.764,1,0,-73.985,40.724,14.0,891,2016,4,7,5,0,1,4.418015512353992
1,1,3.9,-73.982,40.749,1,0,-73.968,40.794,17.0,1327,2016,3,22,3,0,14,5.148854124742037
1,1,3.9,-73.981,40.742,1,0,-73.95,40.79,12.0,495,2016,4,22,6,0,4,5.999954768238615
1,1,3.9,-73.979,40.767,1,0,-73.949,40.815,14.5,933,2016,3,22,3,0,18,5.985034682956047
1,1,3.9,-73.972,40.753,1,0,-73.977,40.79,18.0,1442,2016,3,22,3,0,16,4.105139998740893
1,1,3.9,-73.968,40.792,1,0,-73.997,40.744,20.5,1877,2016,4,21,5,0,10,5.924956963089356
1,1,3.9,-73.967,40.794,1,0,-73.987,40.753,17.0,1375,2016,4,21,5,0,16,4.84856721913009
1,1,3.9,-73.964,40.774,1,0,-74.002,40.734,15.5,1127,2016,6,12,1,1,0,5.50897816386562
1,1,3.9,-73.963,40.761,1,0,-73.986,40.745,16.0,1129,2016,3,22,3,0,4,2.628044230460909
1,1,3.9,-73.95,40.705,1,0,-74.007,40.705,16.0,1138,2016,6,12,1,1,1,4.8093789122267525
1,1,4.0,-74.008,40.743,1,0,-73.96,40.77,15.5,1116,2016,6,11,7,1,23,5.000507731308802
1,1,4.0,-73.957,40.766,1,0,-74.004,40.743,22.0,2047,2016,6,23,5,0,13,4.7738888749010115
1,1,4.1,-73.985,40.764,1,0,-73.939,40.799,15.0,1007,2016,6,23,5,0,22,5.445166147445443
1,1,4.1,-73.972,40.746,1,0,-74.006,40.704,14.0,651,2016,6,8,4,0,7,5.506996350877399
1,1,4.1,-73.96,40.763,1,0,-73.965,40.806,17.0,1311,2016,4,21,5,0,17,4.84321324012915
1,1,4.1,-73.955,40.769,1,0,-73.977,40.723,14.0,702,2016,6,24,6,0,3,5.396943721973319
1,1,4.2,-74.01,40.719,1,0,-73.982,40.763,16.0,1095,2016,3,22,3,0,16,5.4728358019873955
1,1,4.2,-73.994,40.745,1,0,-73.993,40.698,17.5,1379,2016,4,21,5,0,23,5.27761501465192
1,1,4.2,-73.994,40.746,1,0,-73.95,40.787,19.0,1565,2016,1,20,4,0,7,5.86009962110481
1,1,4.2,-73.973,40.752,1,0,-73.91,40.745,14.0,717,2016,6,25,7,1,8,5.395461902674571
1,1,4.3,-74.007,40.73,1,0,-73.982,40.782,15.0,1002,2016,6,8,4,0,22,6.115824190509781
1,1,4.3,-73.99,40.751,1,0,-73.943,40.788,16.0,997,2016,6,8,4,0,1,5.662868588370993
1,1,4.3,-73.985,40.763,1,0,-73.928,40.737,15.0,812,2016,1,18,2,0,5,5.595388345495642
1,1,4.3,-73.973,40.783,1,0,-73.991,40.735,16.5,1184,2016,4,6,4,0,7,5.566820217484131
1,1,4.3,-73.954,40.773,1,0,-73.995,40.744,20.5,1566,2016,4,21,5,0,18,4.699390124655026
1,1,4.4,-74.007,40.744,1,0,-73.969,40.795,15.0,786,2016,4,22,6,0,3,6.4868439689546795
1,1,4.4,-73.992,40.715,1,0,-73.974,40.668,16.5,1076,2016,6,7,3,0,22,5.466954888810572
1,1,4.4,-73.983,40.744,1,0,-73.954,40.711,17.0,1161,2016,4,19,3,0,21,4.487663622481541
1,1,4.4,-73.98,40.739,1,0,-74.012,40.703,14.5,622,2016,6,25,7,1,14,4.752655761870488
1,1,4.4,-73.978,40.738,1,0,-73.953,40.789,19.0,1457,2016,6,9,5,0,9,5.978657707605594
1,1,4.5,-74.002,40.709,1,0,-73.979,40.751,17.5,1329,2016,4,4,2,0,8,5.0029977805093795
1,1,4.5,-73.988,40.738,1,0,-73.977,40.681,18.0,1359,2016,3,22,3,0,20,6.411210486095025
1,1,4.5,-73.963,40.763,1,0,-73.954,40.717,15.5,933,2016,6,23,5,0,20,5.148609406411076
1,1,4.5,-73.96,40.759,1,0,-73.966,40.805,21.0,1745,2016,4,21,5,0,7,5.195026532279797
1,1,4.5,-73.952,40.706,1,0,-73.979,40.741,27.0,2627,2016,4,7,5,0,13,4.451446554190437
1,1,4.5,-73.946,40.778,1,0,-73.992,40.755,30.0,2990,2016,6,9,5,0,17,4.640258535836734
1,1,4.6,-74.001,40.732,1,0,-73.982,40.782,17.0,1108,2016,4,5,3,0,22,5.8671036007217
1,1,4.6,-73.987,40.751,1,0,-73.94,40.798,18.5,1354,2016,6,25,7,1,12,6.540774908233148
1,1,4.6,-73.962,40.81,1,0,-73.998,40.762,16.0,1043,2016,4,20,4,0,8,6.082101747449749
1,1,4.7,-73.995,40.725,1,0,-73.976,40.666,16.5,976,2016,3,22,3,0,22,6.80110300136355
1,1,4.7,-73.99,40.73,1,0,-73.976,40.784,17.0,1218,2016,4,21,5,0,23,6.06402498352709
1,1,4.7,-73.986,40.751,1,0,-73.939,40.797,15.0,821,2016,6,9,5,0,3,6.475430058633159
1,1,4.7,-73.985,40.753,1,0,-73.92,40.762,18.0,1227,2016,3,22,3,0,23,5.589466119904776
1,1,4.7,-73.981,40.738,1,0,-73.965,40.683,21.5,1648,2016,4,19,3,0,21,6.276671629464457
1,1,4.8,-74.012,40.707,1,0,-73.977,40.741,18.0,1248,2016,3,24,5,0,18,4.777508394420812
1,1,4.8,-74.012,40.71,1,0,-73.992,40.77,19.5,1339,2016,4,20,4,0,18,6.845255928797936
1,1,4.8,-74.01,40.707,1,0,-73.978,40.669,17.5,1052,2016,4,5,3,0,23,4.996909387687791
1,1,4.8,-74.007,40.729,1,0,-73.985,40.78,26.5,2492,2016,6,24,6,0,15,5.93648692731478
1,1,4.8,-73.999,40.739,1,0,-73.966,40.687,17.5,1143,2016,4,5,3,0,22,6.481896276940307
1,1,4.8,-73.993,40.72,1,0,-73.945,40.687,16.5,951,2016,3,21,2,0,2,5.45936128369119
1,1,4.8,-73.987,40.764,1,0,-73.949,40.824,16.0,902,2016,1,18,2,0,1,7.361876941667716
1,1,4.8,-73.975,40.76,1,0,-73.94,40.815,17.5,1224,2016,6,24,6,0,18,6.788077526385618
1,1,4.9,-73.993,40.753,1,0,-73.955,40.806,16.0,956,2016,4,5,3,0,23,6.733070349581915
1,1,4.9,-73.985,40.775,1,0,-74.015,40.714,18.0,1133,2016,3,23,4,0,7,7.247598768911749
1,1,4.9,-73.954,40.764,1,0,-73.9,40.735,20.5,1533,2016,4,20,4,0,14,5.638048048174019
1,1,5.0,-74.008,40.705,1,0,-73.999,40.761,17.5,958,2016,6,9,5,0,3,6.225662533799055
1,1,5.0,-74.003,40.749,1,0,-73.955,40.789,24.0,2044,2016,4,4,2,0,9,6.08783250378816
1,1,5.0,-73.979,40.757,1,0,-74.017,40.716,20.0,1397,2016,1,19,3,0,14,5.578418594978585
1,1,5.0,-73.968,40.759,1,0,-73.95,40.714,18.5,1277,2016,1,27,4,0,21,5.197318109115291
1,1,5.0,-73.957,40.782,1,0,-73.92,40.766,20.0,1428,2016,1,18,2,0,17,3.6062926201293037
1,1,5.0,-73.953,40.791,1,0,-74.002,40.728,21.5,1739,2016,6,8,4,0,23,8.096381779810594
1,1,5.1,-73.989,40.759,1,0,-73.949,40.795,20.5,1492,2016,6,8,4,0,23,5.209560915263986
1,1,5.1,-73.959,40.776,1,0,-73.929,40.776,24.0,1957,2016,4,6,4,0,13,2.5110677483902495
1,1,5.2,-74.006,40.734,1,0,-73.948,40.775,19.5,1366,2016,6,8,4,0,22,6.654366256289897
1,1,5.2,-74.004,40.752,1,0,-74.006,40.74,22.0,1678,2016,6,9,5,0,1,1.3402419672703023
1,1,5.2,-73.952,40.769,1,0,-73.988,40.728,19.5,1209,2016,6,24,6,0,22,5.524932527758506
1,1,5.3,-74.016,40.712,1,0,-73.975,40.742,19.5,1289,2016,4,6,4,0,15,4.7655405063508
1,1,5.3,-73.965,40.759,1,0,-74.01,40.722,26.0,2284,2016,4,6,4,0,9,5.614435769591941
1,1,5.4,-73.988,40.749,1,0,-73.924,40.773,22.5,1760,2016,4,19,3,0,19,6.0513430980589975
1,1,5.4,-73.952,40.777,1,0,-73.995,40.727,18.5,1062,2016,4,22,6,0,0,6.591890510977495
1,1,5.5,-74.017,40.708,1,0,-73.976,40.749,18.5,910,2016,1,18,2,0,11,5.693177107390326
1,1,5.5,-74.008,40.734,1,0,-73.96,40.73,20.0,1400,2016,3,21,2,0,18,4.115656551684069
1,1,5.5,-74.002,40.741,1,0,-73.963,40.72,18.0,926,2016,3,21,2,0,2,3.974578830740447
1,1,5.5,-74.001,40.726,1,0,-74.006,40.751,23.0,1724,2016,4,6,4,0,16,2.8559375295040876
1,1,5.6,-74.008,40.706,1,0,-73.979,40.758,25.0,1915,2016,3,22,3,0,16,6.338387255862155
1,1,5.6,-73.985,40.742,1,0,-73.964,40.678,27.0,2344,2016,4,20,4,0,22,7.342088674183387
1,1,5.6,-73.978,40.742,1,0,-74.014,40.709,18.5,958,2016,4,21,5,0,22,4.797828667510281
1,1,5.6,-73.975,40.79,1,0,-73.93,40.852,18.5,823,2016,4,21,5,0,3,7.8265732695940144
